customer_id,age,gender,country,state,city,occupation,annual_income,credit_score,customer_since,account_type,risk_level,total_accounts,avg_monthly_balance,loan_status
C000758,60,Male,Canada,Texas,Delhi,Manager,574213,421,2016-08-14,Savings,Medium,2,284212,Active
C000759,62,Female,UK,Texas,Delhi,Manager,1325715,347,2023-07-23,Premium,Low,5,159236,None
C000760,38,Male,India,Maharashtra,London,Teacher,2431836,898,2024-12-07,Current,Low,1,416390,Active
C000761,68,Other,Canada,Tamil Nadu,Bengaluru,Analyst,1927875,821,2019-03-13,Current,Low,2,173728,Closed
C000762,41,Other,Germany,California,Delhi,Doctor,2737673,710,2022-02-26,Premium,Low,2,120094,None
C000763,46,Male,Germany,Karnataka,Mumbai,Student,1881600,885,2016-10-05,Current,Low,1,75427,None
C000764,36,Female,Canada,Maharashtra,Bengaluru,Analyst,472565,776,2020-09-29,Premium,Low,4,250131,Active
C000765,44,Female,Germany,Maharashtra,Mumbai,Student,403675,483,2019-12-15,Savings,Low,1,193268,None
C000766,36,Other,Canada,Texas,San Francisco,Engineer,1459410,533,2016-02-08,Savings,Low,1,291274,None
C000767,39,Male,UK,Maharashtra,Mumbai,Manager,1451187,495,2022-11-30,Premium,High,5,483351,Active
C000768,18,Female,UK,Maharashtra,London,Student,2001874,893,2023-07-01,Premium,Low,5,404067,None
C000769,43,Male,USA,Karnataka,Delhi,Teacher,2463528,865,2023-07-01,Current,Medium,4,183603,None
C000770,38,Male,Germany,California,Bengaluru,Student,2187319,871,2015-05-04,Current,Low,2,165207,Closed
C000771,18,Female,UK,Maharashtra,Bengaluru,Student,2085596,713,2023-07-22,Premium,Low,3,312733,None
C000772,54,Male,USA,Karnataka,Mumbai,Analyst,2941737,887,2024-09-21,Current,High,2,209805,None
C000773,52,Female,USA,California,Chennai,Doctor,2688719,762,2022-03-02,Current,Low,1,358834,Closed
C000774,29,Male,Canada,California,Chennai,Teacher,1134661,371,2025-03-21,Current,Low,2,157623,Closed
C000775,51,Male,Germany,Tamil Nadu,Mumbai,Analyst,346334,475,2018-08-31,Current,Low,1,72705,Closed
C000776,44,Female,India,California,London,Teacher,844975,510,2018-06-22,Current,Medium,4,88247,Closed
C000777,54,Female,Canada,Karnataka,Hyderabad,Manager,2225002,582,2017-04-06,Savings,High,4,38538,Active
C000778,56,Male,Canada,Maharashtra,Hyderabad,Student,2230237,773,2021-06-17,Savings,Medium,3,343846,Active
C000779,40,Other,UK,California,Hyderabad,Developer,1034532,725,2017-10-17,Savings,Medium,4,245033,Active
C000780,60,Male,Canada,Tamil Nadu,Delhi,Manager,483142,545,2024-12-06,Savings,Low,5,158034,Closed
C000781,22,Other,USA,California,Delhi,Developer,2618711,424,2019-02-19,Savings,Medium,5,406887,Active
C000782,44,Female,USA,Maharashtra,Bengaluru,Analyst,487213,773,2015-04-20,Savings,Low,4,204835,Active
C000783,65,Female,USA,California,Chennai,Engineer,1351116,417,2022-12-14,Savings,Low,4,259153,Active
C000784,22,Male,Canada,Karnataka,San Francisco,Student,888275,782,2024-03-14,Current,Medium,2,444613,None
C000785,56,Male,USA,Maharashtra,Chennai,Analyst,1939341,472,2015-11-14,Premium,Medium,3,85476,Active
C000786,40,Male,USA,Tamil Nadu,San Francisco,Analyst,1206668,752,2022-10-24,Savings,Medium,5,341074,Closed
C000787,63,Other,India,California,San Francisco,Doctor,2162215,353,2021-09-16,Savings,Low,4,407188,None
C000788,33,Female,USA,Karnataka,Chennai,Engineer,2068665,328,2015-03-01,Current,Medium,1,120641,None
C000789,69,Other,USA,Karnataka,Chennai,Student,2449581,410,2024-02-23,Current,Low,2,332508,None
C000790,52,Female,Germany,Tamil Nadu,Bengaluru,Teacher,744115,665,2018-08-17,Savings,Low,3,11281,Active
C000791,31,Female,USA,Tamil Nadu,San Francisco,Developer,1467935,677,2015-06-29,Savings,Medium,4,163090,Closed
C000792,49,Male,Canada,Texas,Bengaluru,Doctor,697387,632,2022-01-28,Premium,Low,2,179088,None
C000793,58,Other,UK,California,Chennai,Doctor,374024,899,2020-01-13,Current,Low,2,268937,Closed
C000794,63,Male,USA,Tamil Nadu,Hyderabad,Developer,820329,616,2017-08-26,Premium,Low,2,329935,None
C000795,21,Male,UK,California,Mumbai,Teacher,936152,684,2017-04-17,Premium,Low,5,237640,Closed
C000796,39,Male,UK,Maharashtra,San Francisco,Developer,466125,833,2023-11-18,Current,Low,3,398504,None
C000797,32,Other,UK,Maharashtra,Bengaluru,Teacher,2562037,355,2025-03-02,Premium,High,2,323800,Active
C000798,51,Female,USA,California,San Francisco,Engineer,571022,803,2015-10-14,Savings,Low,2,496926,None
C000799,26,Male,USA,Texas,Hyderabad,Developer,1157203,541,2020-09-09,Savings,Low,4,168296,None
C000800,64,Male,USA,California,Bengaluru,Analyst,1344253,610,2018-03-14,Premium,Low,2,147533,Active
C000801,23,Female,Germany,California,Bengaluru,Student,2151265,732,2020-08-31,Premium,Medium,2,434708,Active
C000802,19,Female,Germany,Tamil Nadu,London,Doctor,2796379,850,2016-09-17,Premium,Medium,3,204465,Active
C000803,37,Female,UK,California,Hyderabad,Analyst,2316807,373,2018-09-26,Savings,Medium,2,86120,None
C000804,18,Male,Canada,Maharashtra,Delhi,Student,2044076,704,2025-11-19,Premium,Low,4,166381,Closed
C000805,55,Male,Germany,Tamil Nadu,Chennai,Student,2672334,466,2017-03-06,Current,High,3,272181,Closed
C000806,49,Other,UK,Tamil Nadu,San Francisco,Student,2078554,552,2017-09-19,Current,Low,3,335800,Closed
C000807,61,Male,USA,Maharashtra,Hyderabad,Student,918103,560,2017-10-10,Premium,Low,2,11468,None
C000808,67,Male,Germany,California,San Francisco,Analyst,637005,830,2025-03-16,Savings,Medium,2,440027,Active
C000809,34,Other,UK,Texas,Hyderabad,Manager,1905531,900,2018-06-15,Premium,Low,1,62291,Closed
C000810,54,Female,USA,Maharashtra,San Francisco,Teacher,1969208,615,2015-01-27,Savings,Medium,1,55788,None
C000811,67,Other,Germany,Texas,Delhi,Manager,1509386,741,2016-11-29,Savings,Low,2,108819,Active
C000812,29,Other,India,California,Hyderabad,Developer,1191597,490,2017-04-03,Savings,Medium,2,140975,Active
C000813,46,Other,Canada,Tamil Nadu,London,Manager,996783,381,2018-04-15,Savings,Low,3,38692,Active
C000814,19,Other,USA,California,Delhi,Manager,722824,309,2015-09-08,Current,Medium,1,353820,Closed
C000815,68,Male,India,Karnataka,Hyderabad,Developer,330458,684,2021-10-05,Premium,High,3,493703,Active
C000816,48,Female,Canada,California,Mumbai,Doctor,1738971,622,2024-02-28,Savings,High,4,203409,Closed
C000817,21,Female,UK,Tamil Nadu,Chennai,Student,1985306,442,2015-04-16,Premium,Low,5,151521,Closed
C000818,66,Male,UK,California,Hyderabad,Manager,2293130,827,2019-08-20,Premium,Low,3,13719,Closed
C000819,41,Male,UK,California,Bengaluru,Analyst,2332291,709,2023-04-16,Premium,Medium,3,229351,Active
C000820,60,Other,India,California,Mumbai,Analyst,1118212,446,2024-10-02,Premium,Medium,5,21643,None
C000821,49,Male,UK,Texas,London,Student,1004864,756,2025-09-16,Savings,Low,5,131301,None
C000822,31,Male,India,Tamil Nadu,Delhi,Manager,422565,464,2025-06-02,Current,High,3,120540,Closed
C000823,34,Other,Germany,Tamil Nadu,San Francisco,Teacher,2542037,803,2016-01-06,Premium,Low,2,493521,Closed
C000824,67,Other,India,Maharashtra,Delhi,Manager,1900758,875,2025-11-01,Current,Medium,2,140839,None
C000825,36,Male,India,Tamil Nadu,Mumbai,Manager,2783868,492,2023-05-08,Savings,Low,2,452390,Active
C000826,42,Other,India,Maharashtra,Chennai,Analyst,2546481,494,2024-07-01,Current,High,3,409373,Active
C000827,69,Other,USA,Texas,San Francisco,Analyst,2777894,527,2016-03-12,Current,Low,4,170636,None
C000828,70,Female,USA,California,San Francisco,Student,918346,590,2016-08-20,Premium,Low,1,318985,Active
C000829,37,Other,India,Maharashtra,London,Manager,2707412,789,2022-01-28,Savings,Low,4,35834,Active
C000830,27,Other,USA,Karnataka,San Francisco,Manager,520479,483,2024-08-10,Current,Medium,3,432301,Closed
C000831,28,Male,Canada,California,Mumbai,Student,2285674,656,2023-07-01,Current,Low,5,386028,Active
C000832,36,Other,USA,Texas,Delhi,Engineer,849037,631,2023-06-09,Premium,Medium,1,450545,Closed
C000833,37,Female,USA,Texas,Bengaluru,Student,2323507,598,2025-01-23,Savings,Low,2,390518,Closed
C000834,18,Female,Canada,Tamil Nadu,San Francisco,Developer,919102,685,2025-08-28,Current,Low,2,490483,None
C000835,24,Female,Germany,Karnataka,Chennai,Engineer,2461891,646,2021-08-27,Current,High,4,133451,None
C000836,25,Male,Germany,California,Mumbai,Manager,2800457,476,2022-04-27,Premium,Low,1,412754,Active
C000837,70,Other,Germany,Maharashtra,San Francisco,Manager,2166961,676,2015-02-17,Savings,Low,1,261491,Closed
C000838,60,Other,USA,Tamil Nadu,Hyderabad,Analyst,2701786,791,2018-01-26,Premium,Medium,5,99946,Active
C000839,48,Other,Germany,Maharashtra,Hyderabad,Teacher,717086,633,2015-09-18,Premium,High,5,101935,Active
C000840,70,Other,India,California,Hyderabad,Developer,2549895,842,2020-06-24,Savings,Low,5,287581,Closed
C000841,70,Other,India,Karnataka,San Francisco,Engineer,1057760,484,2015-01-22,Premium,Low,3,69511,None
C000842,26,Other,USA,Karnataka,Chennai,Analyst,1376931,335,2015-12-13,Savings,Low,3,290436,None
C000843,45,Other,India,Karnataka,Mumbai,Engineer,2478702,600,2022-05-23,Premium,Low,5,262133,Closed
C000844,38,Other,UK,Texas,Hyderabad,Analyst,1180130,401,2022-06-07,Savings,Low,2,79274,Active
C000845,31,Male,Canada,Texas,Bengaluru,Analyst,1806028,584,2016-06-10,Premium,Low,1,293279,Active
C000846,34,Female,USA,California,Delhi,Engineer,1366105,735,2025-07-18,Premium,Low,2,41992,Closed
C000847,64,Female,USA,Maharashtra,Hyderabad,Manager,2445082,467,2019-09-16,Savings,Low,4,203674,None
C000848,56,Male,India,Maharashtra,Chennai,Analyst,761332,861,2019-07-25,Savings,Low,1,195221,Active
C000849,67,Female,USA,Karnataka,Mumbai,Engineer,710818,686,2025-11-12,Savings,Low,1,415377,None
C000850,29,Other,UK,Texas,London,Developer,2353609,397,2020-12-06,Current,Medium,3,294166,Active
C000851,56,Male,India,Karnataka,Mumbai,Developer,1933947,485,2018-11-14,Premium,Low,5,294234,Closed
C000852,43,Female,Canada,Karnataka,Mumbai,Engineer,2454049,459,2022-05-17,Savings,Low,5,390573,Active
C000853,21,Other,UK,Karnataka,San Francisco,Analyst,2054241,768,2017-01-19,Current,High,4,268312,Active
C000854,35,Female,Canada,Karnataka,Mumbai,Manager,664662,612,2019-07-24,Current,Medium,1,45209,Closed
C000855,33,Male,USA,Texas,Chennai,Engineer,1498945,867,2025-06-04,Current,Medium,1,227289,Closed
C000856,50,Other,USA,California,Delhi,Analyst,2533086,427,2019-07-19,Savings,Low,1,379425,Active
C000857,62,Other,UK,Karnataka,San Francisco,Manager,2515059,343,2021-10-23,Current,High,5,478850,None
C000858,29,Male,UK,Karnataka,Hyderabad,Doctor,513517,732,2020-07-22,Current,Low,1,182187,Closed
C000859,33,Other,India,Maharashtra,Mumbai,Student,1531217,571,2017-05-22,Savings,Medium,5,211371,None
C000860,37,Other,Canada,Tamil Nadu,Delhi,Analyst,2347937,358,2018-12-28,Savings,Low,3,161421,Active
C000861,24,Male,UK,Karnataka,Delhi,Doctor,337177,403,2019-10-31,Current,Low,5,274651,None
C000862,44,Male,Germany,Tamil Nadu,Bengaluru,Developer,1349141,531,2020-04-11,Current,Low,3,229574,None
C000863,52,Female,India,California,San Francisco,Developer,2142795,465,2016-07-26,Current,Medium,1,193343,Closed
C000864,30,Male,USA,Maharashtra,Chennai,Teacher,1954845,731,2023-05-06,Current,High,2,354283,None
C000865,48,Other,UK,Tamil Nadu,Delhi,Student,2607385,807,2023-12-21,Premium,Medium,3,398787,Active
C000866,50,Other,Germany,Karnataka,Chennai,Engineer,388718,429,2016-09-29,Current,Low,2,32283,Closed
C000867,39,Female,Canada,Tamil Nadu,Delhi,Student,1514111,588,2020-06-13,Savings,Medium,2,328807,None
C000868,64,Other,USA,Karnataka,Mumbai,Developer,782428,569,2022-11-11,Savings,Low,4,109025,Active
C000869,63,Male,Canada,Texas,Bengaluru,Teacher,2779656,452,2017-07-28,Savings,Low,1,148582,None
C000870,27,Female,India,Texas,Bengaluru,Engineer,513722,689,2019-07-27,Premium,Low,2,121274,Active
C000871,45,Female,India,Texas,Delhi,Manager,516658,611,2016-03-26,Current,Low,3,378075,Active
C000872,33,Female,India,Karnataka,Chennai,Engineer,518651,629,2017-05-18,Current,Low,5,57828,Active
C000873,29,Female,Germany,Maharashtra,Mumbai,Doctor,767784,399,2022-07-03,Savings,Low,2,178650,Active
C000874,65,Female,Canada,Texas,Hyderabad,Doctor,1299302,582,2017-05-10,Premium,Low,1,73411,Closed
C000875,65,Other,India,Tamil Nadu,Hyderabad,Manager,1098736,497,2022-11-26,Current,High,1,498783,Closed
C000876,57,Female,UK,California,London,Teacher,2537902,457,2015-06-29,Savings,Low,5,378084,Active
C000877,66,Other,UK,Maharashtra,Delhi,Manager,792532,746,2015-10-05,Current,Low,5,419651,None
C000878,28,Other,UK,Karnataka,Mumbai,Engineer,2674709,362,2023-11-28,Premium,Low,4,264536,Closed
C000879,52,Other,India,Karnataka,Delhi,Developer,2436068,693,2021-04-22,Current,Low,3,113488,None
C000880,18,Male,Canada,Karnataka,Hyderabad,Manager,337167,825,2020-02-09,Premium,Medium,5,140703,Active
C000881,32,Female,UK,Texas,Chennai,Teacher,1239228,346,2020-12-25,Savings,Low,2,498903,Active
C000882,26,Female,India,Karnataka,London,Teacher,2542253,418,2015-01-06,Premium,Low,5,198520,Active
C000883,23,Other,Canada,Maharashtra,San Francisco,Teacher,2012714,601,2018-08-22,Savings,Low,1,436977,Active
C000884,32,Other,UK,Karnataka,Mumbai,Engineer,2553971,897,2016-03-11,Premium,Medium,4,347792,Active
C000885,58,Other,Canada,Texas,Bengaluru,Developer,2154657,525,2018-08-21,Current,Low,4,86600,Active
C000886,32,Other,Germany,Maharashtra,Bengaluru,Student,692968,807,2017-01-13,Current,Low,2,104016,Closed
C000887,49,Other,USA,Maharashtra,Chennai,Doctor,983330,481,2024-03-02,Current,Low,2,41413,None
C000888,22,Female,USA,California,San Francisco,Student,720411,839,2016-07-16,Premium,Medium,1,321299,None
C000889,42,Female,India,Tamil Nadu,London,Engineer,483459,435,2017-10-14,Savings,Low,5,12076,None
C000890,68,Male,Canada,Maharashtra,London,Manager,656369,507,2016-07-24,Current,Medium,4,432538,None
C000891,37,Female,Germany,Karnataka,Bengaluru,Engineer,2579715,573,2022-01-14,Premium,Low,1,58904,Closed
C000892,36,Male,Canada,California,Bengaluru,Engineer,1240835,324,2017-07-17,Current,Low,3,348599,Active
C000893,32,Other,Germany,Tamil Nadu,Delhi,Teacher,761942,529,2016-02-21,Current,Low,5,179967,None
C000894,41,Male,India,Texas,Bengaluru,Teacher,2097797,843,2018-10-03,Premium,Low,4,83758,Closed
C000895,61,Female,Canada,Maharashtra,Mumbai,Engineer,1437047,811,2022-06-03,Current,High,1,418587,None
C000896,27,Other,USA,Maharashtra,Bengaluru,Student,2173576,789,2024-02-19,Savings,Low,4,386004,Active
C000897,27,Male,UK,Karnataka,Bengaluru,Developer,1914880,661,2018-07-31,Current,Low,4,320486,Closed
C000898,39,Male,USA,California,Delhi,Analyst,2384998,851,2020-12-26,Current,Low,2,206655,None
C000899,55,Other,Germany,Texas,Hyderabad,Developer,1219953,389,2017-08-21,Current,Low,1,195001,Closed
C000900,48,Male,India,Tamil Nadu,Mumbai,Doctor,884473,601,2020-02-29,Savings,Medium,5,493291,Active
C000901,33,Male,USA,Tamil Nadu,San Francisco,Teacher,791722,446,2019-03-27,Premium,Low,4,199869,None
C000902,62,Male,Canada,Tamil Nadu,Delhi,Developer,2791104,461,2015-05-04,Savings,Low,1,133474,None
C000903,18,Other,Germany,Karnataka,London,Teacher,2270336,443,2023-05-23,Premium,Low,3,251512,Active
C000904,64,Female,Germany,Tamil Nadu,Mumbai,Engineer,953838,361,2024-11-18,Premium,Low,2,268871,None
C000905,18,Female,Germany,California,Hyderabad,Manager,1382358,885,2020-08-17,Current,Medium,4,493348,None
C000906,35,Male,Canada,California,Bengaluru,Manager,1188623,710,2021-12-10,Savings,Low,2,436229,Closed
C000907,53,Other,India,California,Delhi,Doctor,2992285,714,2024-04-11,Current,Low,3,344029,Active
C000908,30,Female,India,Tamil Nadu,Chennai,Doctor,2829962,643,2015-04-25,Savings,Low,5,60818,None
C000909,31,Other,India,Maharashtra,Bengaluru,Analyst,1146099,333,2017-09-11,Current,Low,5,301116,None
C000910,54,Female,India,Tamil Nadu,Mumbai,Engineer,1594382,308,2018-12-31,Current,High,5,107175,Active
C000911,66,Female,UK,Karnataka,San Francisco,Manager,708440,639,2019-07-27,Premium,Low,5,428359,None
C000912,19,Other,Germany,California,Hyderabad,Developer,456901,597,2016-10-22,Savings,Low,1,469101,Closed
C000913,23,Other,USA,Karnataka,London,Manager,890820,464,2025-10-22,Premium,Low,5,346518,Closed
C000914,67,Female,Germany,Karnataka,Mumbai,Doctor,1811276,741,2015-06-13,Premium,Medium,4,130362,None
C000915,57,Other,India,Karnataka,Hyderabad,Manager,2386761,399,2024-01-10,Savings,Low,3,291856,None
C000916,49,Male,Germany,Maharashtra,Bengaluru,Doctor,977264,369,2018-02-21,Premium,Low,1,42294,None
C000917,63,Female,UK,California,Mumbai,Developer,2154072,443,2025-07-16,Savings,High,4,25757,Active
C000918,36,Female,Germany,Texas,San Francisco,Teacher,2148965,675,2020-09-30,Premium,High,3,48773,Closed
C000919,44,Other,Germany,Maharashtra,San Francisco,Engineer,2903042,358,2023-04-24,Savings,Low,5,9164,None
C000920,24,Female,Germany,Karnataka,Hyderabad,Student,606094,528,2019-05-10,Current,Low,3,249254,Active
C000921,59,Other,Germany,Tamil Nadu,Chennai,Teacher,754445,706,2023-08-13,Current,Low,3,38801,Active
C000922,39,Other,Germany,Karnataka,San Francisco,Manager,2297409,417,2018-02-14,Current,Low,2,251398,None
C000923,58,Male,UK,Texas,Chennai,Analyst,1895030,363,2025-07-02,Current,Medium,4,116893,None
C000924,31,Male,Germany,Maharashtra,Mumbai,Manager,1038640,385,2016-08-03,Savings,Low,1,161414,Closed
C000925,46,Female,Canada,Karnataka,San Francisco,Doctor,1072080,355,2016-01-14,Current,Low,3,91262,None
C000926,40,Female,Germany,California,Hyderabad,Manager,973979,747,2018-12-23,Premium,Low,1,299077,Closed
C000927,30,Male,Canada,Texas,Bengaluru,Doctor,1627561,314,2016-09-08,Current,High,4,458142,Active
C000928,25,Other,Germany,Maharashtra,Hyderabad,Manager,315421,761,2025-07-30,Savings,Low,5,56089,None
C000929,31,Other,USA,California,San Francisco,Analyst,996678,686,2017-06-04,Current,Low,2,361320,Closed
C000930,18,Female,UK,Tamil Nadu,Mumbai,Doctor,2405897,427,2022-11-04,Current,Low,4,222083,Active
C000931,40,Female,Canada,California,Hyderabad,Developer,1708558,416,2025-05-22,Savings,Low,3,97744,Closed
C000932,56,Male,Canada,California,Delhi,Doctor,2134981,590,2022-11-15,Premium,High,1,50938,None
C000933,23,Other,India,Texas,Delhi,Engineer,2382073,857,2016-02-13,Premium,Low,5,427508,None
C000934,60,Female,Germany,Karnataka,Bengaluru,Developer,2206855,864,2019-04-10,Savings,Low,4,70242,Active
C000935,68,Female,Germany,California,Chennai,Doctor,1239258,819,2018-03-07,Current,Medium,3,166164,Active
C000936,61,Male,India,California,Chennai,Engineer,410087,457,2023-11-12,Current,Medium,5,434934,Closed
C000937,56,Female,UK,Karnataka,Hyderabad,Student,1314313,869,2025-12-01,Current,Low,4,439398,None
C000938,69,Other,Germany,Karnataka,San Francisco,Student,1028623,712,2025-02-20,Current,Low,4,126094,None
C000939,63,Male,Canada,Tamil Nadu,San Francisco,Analyst,1944218,566,2024-05-22,Premium,Low,3,111830,None
C000940,23,Male,Germany,Tamil Nadu,San Francisco,Developer,2788431,456,2015-04-24,Premium,Medium,1,304784,Active
C000941,19,Other,USA,California,San Francisco,Manager,1802069,491,2017-09-08,Premium,Medium,3,106622,Closed
C000942,33,Other,Germany,Maharashtra,San Francisco,Engineer,1453286,384,2025-06-26,Savings,Low,5,459525,None
C000943,25,Female,Canada,Tamil Nadu,Chennai,Teacher,1484735,568,2025-01-12,Savings,Low,4,447826,Active
C000944,31,Female,India,California,London,Engineer,2035372,375,2020-06-15,Premium,Low,4,201741,Active
C000945,58,Female,USA,Karnataka,Mumbai,Engineer,1049425,880,2022-01-29,Premium,Medium,1,184731,Active
C000946,48,Other,Canada,Texas,Chennai,Teacher,2488372,560,2025-05-23,Savings,Low,1,285994,None
C000947,51,Other,USA,Karnataka,London,Doctor,781457,522,2015-05-01,Current,Low,1,386547,Closed
C000948,26,Female,UK,California,Bengaluru,Engineer,1761938,864,2022-04-24,Current,Low,4,233622,Closed
C000949,43,Male,UK,Karnataka,Bengaluru,Manager,1478946,702,2016-02-26,Premium,Medium,5,168360,None
C000950,68,Male,Germany,California,Delhi,Student,2801188,578,2024-02-24,Current,Low,5,205826,Active
C000951,30,Other,UK,Maharashtra,San Francisco,Developer,569552,760,2016-11-16,Savings,High,3,312688,Active
C000952,36,Other,Canada,Maharashtra,Delhi,Engineer,780876,484,2024-01-27,Current,Low,2,192561,None
C000953,22,Male,UK,Maharashtra,Bengaluru,Developer,1618911,425,2015-02-09,Current,Low,3,117078,Active
C000954,54,Female,USA,Texas,Chennai,Student,1489564,517,2020-11-29,Savings,Low,3,380529,Closed
C000955,69,Other,India,Texas,San Francisco,Student,2125384,625,2024-02-14,Current,Low,1,425859,Active
C000956,49,Male,UK,California,Chennai,Engineer,2199118,475,2021-09-29,Current,Low,2,307206,None
C000957,36,Male,Canada,Tamil Nadu,Delhi,Doctor,849697,712,2015-06-01,Premium,High,1,181889,Closed
C000958,19,Male,Germany,Tamil Nadu,London,Developer,2040966,608,2018-01-30,Current,Medium,4,46820,Closed
C000959,67,Female,Germany,Texas,Chennai,Student,1551764,765,2020-07-13,Premium,High,1,447014,Active
C000960,57,Male,India,Karnataka,Chennai,Developer,343604,442,2016-03-06,Current,Medium,4,123668,None
C000961,23,Male,UK,Texas,Chennai,Manager,520163,565,2024-11-27,Savings,Low,3,44343,Active
C000962,39,Other,Canada,California,Mumbai,Manager,1014451,441,2021-07-17,Current,Low,3,456881,None
C000963,66,Other,Germany,California,San Francisco,Engineer,2488435,840,2017-09-12,Premium,Low,4,152084,Active
C000964,67,Other,Germany,Karnataka,Chennai,Doctor,1542496,384,2018-12-16,Premium,Medium,2,350757,Closed
C000965,65,Male,India,Tamil Nadu,Delhi,Engineer,1191186,313,2022-07-09,Savings,Low,4,103522,Active
C000966,24,Female,USA,Texas,London,Analyst,2455567,620,2023-07-12,Current,Medium,2,449495,Closed
C000967,24,Male,USA,Maharashtra,Delhi,Student,2902473,825,2017-04-11,Current,Low,3,226823,None
C000968,61,Female,Canada,Tamil Nadu,Bengaluru,Student,749517,412,2017-09-12,Savings,Medium,2,144857,None
C000969,48,Other,Canada,California,Mumbai,Doctor,796296,863,2015-12-11,Current,Low,2,213104,Closed
C000970,45,Other,UK,Tamil Nadu,Delhi,Doctor,1850972,400,2015-07-21,Premium,Low,4,106676,Active
C000971,30,Female,USA,Texas,Mumbai,Analyst,2847822,805,2020-10-25,Current,Low,1,343870,None
C000972,25,Male,India,Tamil Nadu,Chennai,Analyst,1416432,544,2015-09-27,Premium,Low,2,467736,Closed
C000973,62,Other,Germany,California,Delhi,Engineer,1222278,574,2020-07-21,Savings,Low,2,187259,Closed
C000974,36,Other,Canada,Maharashtra,San Francisco,Engineer,695281,489,2020-08-23,Premium,Low,3,451989,Closed
C000975,33,Male,UK,Tamil Nadu,Bengaluru,Teacher,1693160,766,2016-08-03,Savings,Low,4,180140,None
C000976,29,Female,India,Karnataka,San Francisco,Developer,340826,660,2025-11-15,Current,Low,4,462818,None
C000977,48,Male,India,Tamil Nadu,Hyderabad,Manager,1519110,533,2020-11-21,Premium,Low,2,411457,None
C000978,24,Female,UK,California,Delhi,Manager,1771282,858,2017-11-20,Premium,Low,3,245517,None
C000979,70,Female,UK,Maharashtra,Hyderabad,Developer,2798729,795,2016-04-06,Current,Low,1,82542,Active
C000980,32,Other,USA,Maharashtra,Delhi,Engineer,1324952,891,2023-04-24,Premium,High,3,113164,Closed
C000981,23,Male,Germany,Tamil Nadu,Mumbai,Manager,2585545,760,2025-09-30,Premium,Low,3,470565,Active
C000982,43,Other,Germany,Maharashtra,Mumbai,Teacher,472385,893,2020-10-31,Premium,Low,5,69467,Active
C000983,68,Female,Canada,Maharashtra,Mumbai,Engineer,334959,810,2025-05-25,Premium,Low,2,279300,Active
C000984,57,Other,USA,Maharashtra,Delhi,Doctor,571021,601,2015-03-05,Current,Low,3,437784,Closed
C000985,25,Male,Germany,Maharashtra,Chennai,Student,1777466,300,2015-07-24,Current,Low,3,416704,Closed
C000986,60,Other,USA,Tamil Nadu,San Francisco,Doctor,898293,501,2019-11-05,Premium,High,3,119744,None
C000987,48,Female,USA,California,Delhi,Student,711623,567,2025-04-27,Current,Low,2,300649,Active
C000988,61,Female,Canada,Karnataka,San Francisco,Developer,1136791,556,2016-07-09,Current,Low,3,164905,None
C000989,37,Other,Germany,Texas,Bengaluru,Student,2132461,398,2016-07-21,Premium,Low,3,269144,Closed
C000990,63,Female,Germany,Maharashtra,Delhi,Student,2063728,720,2020-03-04,Savings,High,1,407008,Active
C000991,23,Male,Canada,Maharashtra,London,Teacher,2734048,824,2019-03-09,Savings,Low,5,465222,Active
C000992,21,Female,USA,California,San Francisco,Engineer,2241156,830,2020-02-29,Savings,Low,3,440103,Closed
C000993,24,Female,Canada,Tamil Nadu,London,Doctor,2671641,793,2022-09-29,Current,Medium,1,393221,Closed
C000994,61,Other,India,Karnataka,Hyderabad,Teacher,2657405,807,2016-07-12,Savings,Medium,2,162754,Closed
C000995,37,Other,India,California,Hyderabad,Manager,1141796,417,2015-10-03,Savings,Low,1,277536,None
C000996,33,Male,India,California,Chennai,Developer,2421497,754,2019-05-20,Savings,High,3,217104,Active
C000997,29,Male,Canada,Maharashtra,London,Analyst,2141844,426,2019-11-06,Savings,Low,2,79284,Closed
C000998,60,Male,USA,Texas,San Francisco,Manager,2592946,505,2020-05-04,Current,Low,1,313681,Active
C000999,41,Other,UK,California,Delhi,Manager,750199,775,2019-09-04,Current,Low,3,244642,None
C001000,54,Female,India,Texas,Mumbai,Engineer,2899950,755,2015-06-24,Current,High,4,467644,Closed
